A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,Class
2,6,34,9,8,19,32,29,35,23,49,29,15,13,38,20,21,26,42,4,18,21,33,7,32,10,29,7,28,8,36,16,4,41,32,38,36,22,22,24,17,16,9,44,21,27,14,5,18,47,26,D
2,6,5,35,9,1,6,11,17,2,40,10,35,22,27,32,28,20,38,48,24,49,14,50,29,8,39,40,13,18,33,8,3,39,7,38,32,49,7,25,43,25,32,20,40,9,49,22,22,1,38,D
2,6,33,16,24,2,43,12,21,49,18,12,31,28,12,20,18,44,48,26,49,47,10,44,45,12,21,29,31,38,30,30,11,18,4,18,48,30,1,23,7,5,6,40,21,13,4,37,22,49,49,D
2,6,48,11,7,37,50,38,8,43,10,13,44,43,22,22,24,46,18,3,23,46,29,39,42,38,25,46,22,27,7,15,31,30,3,44,12,6,15,9,41,40,26,16,2,33,47,19,14,33,37,D
2,6,7,28,27,5,12,18,41,13,15,26,31,3,17,15,20,29,9,23,1,6,3,5,19,36,8,34,32,6,33,21,5,14,45,48,35,27,15,3,48,14,50,50,41,46,15,46,6,3,16,D
2,6,34,36,10,15,22,40,21,48,4,46,7,2,12,4,13,46,32,37,30,40,6,42,45,34,21,11,33,28,46,43,43,41,46,2,11,43,20,10,37,7,13,49,28,42,23,35,34,41,28,D
2,6,24,33,48,7,11,9,28,4,38,27,5,9,2,31,42,24,32,42,3,34,16,48,39,45,46,19,35,11,9,14,30,28,5,20,10,45,35,16,3,9,19,24,44,38,39,42,37,50,35,D
2,6,18,5,46,21,40,30,38,3,46,14,29,32,12,9,28,31,47,5,41,19,21,32,38,25,28,21,50,19,48,30,45,24,35,20,49,48,2,3,32,22,41,14,50,48,49,35,31,40,33,D
2,6,6,16,17,16,47,30,47,18,40,12,11,23,2,49,9,37,2,27,50,25,3,33,49,45,45,42,26,26,15,25,19,34,43,31,1,5,6,39,17,4,27,42,32,10,9,19,43,17,39,D
2,6,21,8,26,27,28,48,50,47,8,10,41,13,32,32,22,42,1,15,23,39,43,50,34,5,38,20,17,48,47,33,9,11,49,13,3,32,25,23,40,19,28,47,15,7,18,50,13,10,37,D
2,6,48,3,15,4,44,4,39,2,48,31,4,36,14,37,8,2,1,3,42,26,28,31,3,17,21,25,24,7,10,47,15,14,19,26,47,43,2,15,6,18,18,21,1,28,7,47,37,15,21,D
2,6,21,49,34,38,50,48,33,19,5,20,47,8,47,32,50,22,31,37,41,21,45,4,44,25,35,7,11,17,9,14,14,34,35,3,48,35,6,48,27,5,13,24,10,29,47,14,47,15,44,D
2,6,17,48,35,44,14,16,48,41,26,16,30,4,48,34,4,41,9,12,38,36,50,7,42,18,36,8,39,29,2,18,8,43,37,10,49,11,12,44,40,26,28,36,9,36,39,12,43,22,37,D
2,6,39,28,35,35,27,8,38,41,19,1,39,10,34,4,27,13,38,3,11,17,37,37,40,36,32,20,49,26,36,1,2,49,1,47,20,32,9,46,49,41,40,43,16,7,48,11,13,33,46,D
2,6,3,7,2,38,36,6,12,46,43,34,29,30,1,25,40,44,40,1,49,45,26,48,32,5,46,27,25,16,43,1,20,25,18,34,5,15,28,12,14,15,20,23,13,14,41,8,35,20,42,D
2,6,28,2,39,43,3,5,42,42,22,41,50,6,2,15,27,20,14,34,29,5,50,34,17,16,19,5,17,25,36,10,22,27,30,1,37,28,14,3,49,6,14,44,22,3,16,36,34,17,8,D
2,6,40,20,40,46,19,31,33,10,5,34,4,33,49,36,9,39,16,8,39,33,2,13,30,20,5,7,41,33,46,9,23,15,30,13,3,4,3,22,46,14,18,23,6,45,24,28,21,25,45,D
2,6,15,16,48,39,43,36,48,19,48,20,38,18,28,43,42,15,26,10,32,14,5,13,9,13,21,38,39,47,30,24,45,24,44,40,4,43,47,39,10,40,22,21,33,11,5,48,31,26,2,D
2,6,13,6,50,40,5,34,5,1,35,42,18,22,37,30,12,7,8,10,22,47,17,25,25,49,45,39,22,13,22,49,40,26,23,13,29,29,50,28,30,40,4,44,20,30,15,41,4,5,43,D
2,6,24,34,17,22,39,25,27,50,10,3,28,5,41,15,42,29,24,9,10,38,46,23,19,4,6,37,11,13,50,32,16,2,26,40,45,11,24,44,22,15,48,5,21,28,25,28,32,24,20,D
2,6,24,49,20,50,5,41,40,48,26,12,26,10,11,3,36,46,8,27,1,45,29,2,13,6,34,31,37,16,49,18,5,16,48,1,26,43,38,36,17,14,10,12,32,17,21,32,15,39,32,D
2,6,33,10,31,32,44,23,27,28,22,20,15,22,3,17,17,27,13,22,21,16,6,29,28,20,5,44,15,21,31,36,25,3,21,16,39,47,4,37,35,50,49,48,26,24,33,18,15,13,23,D
2,6,31,50,41,23,43,24,20,2,38,25,27,37,15,19,32,29,5,11,50,3,4,20,14,27,21,33,7,3,8,27,20,5,16,16,4,31,29,16,6,42,24,22,45,2,50,4,3,45,26,D
2,6,27,8,11,19,10,49,19,7,38,30,38,5,38,33,11,26,13,48,36,16,13,17,11,38,37,15,8,30,32,46,28,13,35,6,39,45,18,5,9,46,4,31,42,18,28,44,29,31,44,D
2,6,47,13,35,5,7,13,45,2,20,3,21,2,6,17,49,37,35,20,8,43,9,42,22,39,39,28,46,49,3,23,43,21,30,47,43,30,30,8,24,31,41,35,45,1,29,41,47,31,23,D
2,6,6,19,31,1,24,17,46,32,38,50,49,33,24,49,44,10,15,38,32,26,3,38,12,19,34,13,15,27,11,12,2,20,4,4,6,40,26,8,8,49,15,7,12,8,20,10,46,30,21,D
2,6,50,6,43,4,23,23,40,12,5,36,19,37,45,16,35,4,33,12,17,46,8,40,43,29,7,43,16,43,34,13,40,31,14,30,32,32,40,38,48,36,11,8,26,30,27,5,43,44,38,D
2,6,37,10,6,31,13,11,9,28,27,14,13,7,26,40,33,46,35,34,31,4,44,41,50,3,12,8,5,5,8,4,7,16,37,50,5,48,41,12,35,37,5,13,25,25,2,21,37,49,30,D
2,6,10,30,4,27,39,21,33,50,44,48,40,43,16,14,46,2,10,24,50,4,3,26,14,1,13,28,47,26,44,26,30,7,2,9,26,17,26,15,3,23,14,9,33,25,27,45,2,32,14,D
2,6,34,30,23,13,48,25,16,12,39,12,36,22,19,37,11,50,41,11,49,4,37,24,24,35,26,31,32,38,44,4,8,36,15,44,1,20,33,15,16,35,21,40,3,48,23,15,3,45,38,D
2,6,20,23,30,13,50,18,48,24,10,7,4,44,24,42,38,11,6,49,13,30,7,10,10,48,10,7,36,4,29,33,10,15,5,4,8,48,35,37,38,2,46,44,44,36,37,37,45,6,19,D
2,6,35,43,48,4,34,46,5,23,24,23,32,43,4,37,29,12,13,43,17,2,36,6,6,3,10,40,4,45,48,42,7,20,48,23,8,7,19,27,20,7,21,14,49,28,13,50,6,29,23,D
2,6,39,45,16,20,3,40,46,7,31,38,46,21,23,50,25,44,25,5,4,18,2,12,24,46,38,12,3,50,15,23,34,35,18,26,42,27,35,21,13,45,33,41,15,1,5,18,3,30,13,D
2,6,6,46,48,33,21,11,14,14,19,30,46,6,5,9,8,25,4,10,24,33,1,37,22,46,6,1,5,13,5,31,11,13,46,47,21,27,15,31,37,19,19,47,12,25,39,18,47,45,14,D
2,6,30,25,3,46,30,10,38,46,15,18,30,45,6,7,38,21,16,49,2,42,46,10,34,29,30,45,30,50,30,46,6,48,2,50,24,17,34,7,42,19,14,9,47,19,41,39,8,27,50,D
2,6,13,13,3,33,6,33,8,10,27,8,38,47,25,40,50,20,31,36,30,33,9,36,7,38,22,20,9,5,11,42,13,48,25,37,33,41,45,25,44,23,15,19,25,18,33,39,32,29,20,D
2,6,5,27,9,4,32,3,40,3,25,6,27,7,11,17,46,39,17,31,27,19,24,26,28,18,2,2,5,38,9,28,1,26,35,10,31,3,5,22,13,28,13,46,27,48,40,44,23,31,8,D
2,6,38,26,3,30,2,26,9,49,11,20,2,48,34,44,25,15,42,14,15,29,35,32,41,1,40,35,14,10,31,48,16,30,49,17,24,10,25,18,21,44,41,16,10,9,24,10,30,6,28,D
2,6,47,47,16,46,47,22,40,27,37,44,16,34,37,46,34,1,11,32,3,23,43,34,47,34,34,34,18,3,2,32,17,3,13,48,11,37,41,22,31,8,32,2,37,1,44,47,35,7,28,D
2,6,21,12,23,7,4,15,2,7,16,18,2,14,6,16,41,26,20,6,2,1,32,10,34,20,31,4,32,48,16,18,15,25,28,29,30,16,4,46,14,10,48,7,2,25,9,23,47,40,12,D
2,6,35,37,24,18,40,18,25,9,22,34,1,41,1,18,19,45,17,28,26,7,38,35,10,21,28,4,9,26,22,14,40,11,42,15,26,17,13,21,12,18,5,33,49,33,42,35,6,13,40,D
2,6,8,41,11,9,17,12,28,5,6,44,28,37,2,19,22,15,12,30,46,41,24,36,35,38,46,28,46,50,21,10,28,41,5,49,38,49,19,50,31,47,19,43,45,44,10,25,36,20,14,D
2,6,42,37,19,3,39,40,24,36,21,48,14,13,14,11,44,21,46,25,25,47,6,9,40,46,26,45,42,12,41,8,42,34,25,40,23,44,45,21,22,47,48,33,27,38,48,36,16,48,40,D
2,6,5,40,31,11,11,44,1,35,44,35,16,17,36,19,23,46,23,31,34,45,47,46,8,6,2,9,37,15,14,41,45,42,37,40,20,5,29,10,8,34,34,36,11,9,35,30,5,19,16,D
2,6,36,38,50,2,46,32,45,13,32,32,50,26,43,48,43,45,39,30,40,1,12,4,12,42,5,13,11,5,11,50,34,21,7,16,39,45,30,19,22,24,18,27,10,3,27,12,7,41,27,D
2,6,7,45,41,18,6,32,30,43,48,24,34,15,13,6,17,25,1,12,14,49,50,2,29,41,36,19,3,9,39,37,12,40,14,20,44,32,4,26,10,20,26,45,19,21,50,21,16,39,42,D
2,6,41,17,35,8,25,16,13,15,48,45,14,43,47,12,26,37,41,3,29,48,50,34,40,40,33,21,40,18,41,17,4,28,46,48,44,6,15,22,45,9,12,29,42,11,1,15,24,49,6,D
2,6,1,37,1,16,39,35,39,33,41,3,29,32,7,35,2,44,49,17,45,5,20,16,8,5,22,38,45,35,13,27,28,7,32,23,40,15,48,11,7,40,46,40,43,34,10,49,19,32,32,D
2,6,43,31,15,4,43,49,30,45,35,42,25,44,24,33,28,31,22,23,5,3,29,42,29,26,38,22,45,37,48,40,43,13,14,11,15,25,12,9,21,17,50,11,4,20,21,17,10,20,40,D
2,6,2,50,35,34,34,12,21,15,21,3,46,34,2,17,43,28,6,35,30,46,45,18,19,10,30,9,42,45,18,16,11,18,50,1,14,19,32,20,19,16,7,32,15,48,17,24,45,38,18,D
2,6,38,25,50,26,15,36,22,10,30,14,4,10,39,33,50,26,49,23,18,1,48,36,18,48,36,38,27,12,8,46,48,12,5,42,38,21,50,32,17,4,8,10,42,43,23,29,27,25,32,D
2,6,35,39,11,46,1,17,31,1,45,49,29,50,18,37,50,47,7,27,7,18,35,38,39,19,30,23,10,28,11,38,9,44,48,16,36,35,15,34,45,7,31,14,42,20,22,17,31,49,14,D
2,6,45,23,39,11,9,10,22,6,46,21,41,50,25,48,33,20,39,16,26,15,11,16,35,19,4,50,3,31,10,32,28,40,13,3,50,42,20,24,38,48,10,19,48,50,38,42,8,25,33,D
2,6,40,49,27,22,33,3,20,39,14,36,33,2,37,3,16,6,1,38,48,48,19,38,41,15,24,16,19,45,21,6,31,5,6,25,32,27,34,40,27,24,1,22,10,45,7,29,19,32,11,D
2,6,12,4,3,14,40,37,14,8,31,1,1,32,23,8,16,26,39,46,5,3,17,28,29,45,19,21,32,37,31,29,18,50,40,41,33,22,45,25,4,15,30,32,16,50,46,26,12,40,34,D
2,6,11,40,47,4,13,39,38,10,11,7,28,7,27,33,22,44,28,4,25,19,10,17,49,13,34,2,27,19,46,6,34,1,14,7,11,12,49,8,7,30,16,34,11,33,5,39,50,23,19,D
2,6,4,25,9,19,4,30,17,1,28,41,3,43,41,36,46,8,13,42,3,30,13,43,28,23,34,40,12,15,17,27,22,14,22,24,22,8,42,16,3,37,14,9,48,1,20,48,24,6,41,D
2,6,14,23,2,34,32,5,4,46,8,45,16,22,29,18,36,43,22,42,31,50,8,11,48,20,37,36,34,49,9,41,32,2,40,25,40,36,11,26,36,4,43,46,50,46,38,33,23,20,18,D
2,6,42,46,20,9,42,38,12,18,15,28,29,15,35,41,47,5,21,11,43,22,38,20,25,41,41,27,25,37,50,30,49,18,48,49,29,35,21,30,17,6,9,22,1,24,40,15,10,29,44,D
2,6,49,40,11,14,20,41,34,27,28,21,30,2,12,22,33,4,18,41,17,30,4,11,4,38,50,6,46,10,19,9,17,22,3,43,49,12,10,16,6,15,3,35,42,47,9,35,30,36,11,D
2,6,5,22,28,28,50,20,47,44,10,25,1,31,31,39,49,3,16,39,30,4,21,1,36,33,29,9,26,37,28,10,18,30,49,24,47,12,21,45,47,42,35,13,16,3,27,20,1,30,18,D
2,6,6,1,11,26,31,27,17,3,5,8,22,29,6,50,6,26,3,37,14,30,29,11,2,18,15,7,13,15,14,12,38,50,41,40,2,33,29,35,25,19,27,48,15,23,14,4,1,41,1,D
2,6,19,22,50,46,36,7,46,46,17,20,23,13,10,15,16,47,18,43,40,36,5,48,30,35,41,43,3,25,11,21,31,22,45,8,33,8,44,45,42,47,45,43,20,2,38,3,49,32,8,D
2,6,44,22,3,15,12,18,11,44,34,16,36,3,33,23,16,32,31,38,29,49,35,28,28,5,8,3,15,9,26,29,46,22,11,47,4,23,43,48,5,49,23,48,40,40,17,29,34,17,29,D
2,6,3,3,17,46,28,28,24,30,23,42,26,1,45,4,23,7,20,10,18,11,24,24,36,27,3,2,6,1,37,13,40,50,13,17,1,50,18,45,38,8,18,6,12,45,30,50,23,40,36,D
2,6,28,43,50,24,1,48,5,37,22,5,22,1,30,50,46,10,20,27,42,12,27,2,16,4,46,16,18,42,42,5,36,9,14,6,33,26,32,3,8,14,36,37,46,6,27,18,8,5,10,D
2,6,19,30,37,2,10,8,19,25,42,27,24,32,49,38,50,9,32,47,49,19,35,18,17,24,48,20,22,24,42,40,46,39,27,27,41,30,2,10,39,7,39,45,41,41,10,9,35,38,27,D
2,6,42,38,1,11,25,24,9,34,49,39,29,20,45,28,33,28,30,13,31,10,45,40,12,29,22,10,27,49,2,41,33,41,28,27,49,34,21,1,2,21,46,49,1,6,4,19,7,43,14,D
2,6,1,14,33,8,8,39,25,49,41,5,19,19,6,4,25,22,50,8,30,24,21,42,4,28,10,39,17,30,48,6,25,7,3,27,38,50,28,32,15,42,44,24,5,2,23,9,47,45,15,D
2,6,32,35,27,12,13,36,22,47,20,13,25,40,33,41,50,12,39,7,44,12,30,33,41,26,12,26,26,6,37,33,26,41,35,20,43,5,16,12,12,4,41,38,14,32,36,35,42,32,43,D
2,6,23,11,21,6,39,46,43,23,17,37,28,49,29,42,41,35,38,48,33,16,8,9,23,29,5,39,44,44,12,18,12,27,16,5,48,41,23,20,21,22,43,39,25,7,20,7,23,19,6,D
2,6,21,40,34,11,20,38,18,46,6,19,13,25,6,29,18,8,4,30,3,35,47,14,44,45,36,31,43,23,9,4,9,17,31,11,13,26,16,50,4,30,7,20,8,27,9,47,27,7,22,D
2,6,1,33,21,21,34,36,19,24,42,13,41,47,42,29,35,27,24,24,39,2,40,13,45,2,46,16,31,37,13,28,40,15,28,18,33,48,36,49,45,50,24,44,47,50,10,24,1,35,41,D
2,6,47,45,30,34,38,35,48,42,39,10,5,6,31,5,41,18,24,1,14,33,22,13,38,26,46,19,41,10,12,25,20,9,22,8,2,30,27,43,43,12,41,33,25,36,7,4,12,31,26,D
2,6,23,27,36,31,21,49,2,11,15,4,5,6,27,34,34,35,48,3,14,5,46,27,19,39,40,9,2,20,43,5,49,16,29,17,40,48,46,36,18,22,39,7,1,16,13,32,4,26,41,D
2,6,8,22,37,36,33,26,8,8,37,33,17,9,27,14,26,21,2,10,15,9,4,8,26,10,39,17,1,29,1,40,21,38,32,30,17,10,22,16,3,27,46,41,25,11,11,31,16,32,31,D
2,6,5,25,34,44,15,5,42,39,42,6,46,48,40,29,4,18,29,30,28,24,19,12,24,37,35,7,40,42,21,49,14,15,19,24,10,2,38,50,3,16,21,26,15,10,24,46,49,28,27,D
2,6,27,6,8,22,8,49,28,31,33,8,29,19,44,12,11,36,31,9,44,24,5,5,48,26,26,1,48,23,14,3,29,16,3,40,32,19,24,10,16,31,8,40,35,30,50,45,35,1,17,D
2,6,2,35,9,6,13,6,44,42,35,16,1,25,29,4,38,16,38,24,33,16,5,10,3,14,47,4,35,24,33,27,10,4,50,29,35,4,24,42,15,48,50,40,2,46,50,41,48,50,21,D
2,6,10,30,3,37,23,9,45,48,35,21,40,43,40,37,34,4,45,50,8,8,23,13,49,44,45,39,1,3,39,32,31,18,41,23,47,2,36,21,37,33,11,29,33,37,4,29,3,48,50,D
2,6,40,18,10,2,2,10,10,45,49,42,2,28,43,2,41,47,33,15,12,5,39,37,21,4,20,40,30,42,12,19,7,21,29,31,11,12,39,4,41,31,1,3,46,15,21,9,34,42,29,D
2,6,41,29,26,36,22,7,25,41,28,26,48,5,43,46,30,10,2,6,27,3,35,18,4,27,2,10,30,16,25,37,16,37,21,2,35,45,22,16,16,36,46,2,20,33,9,18,36,23,45,D
2,6,35,38,22,27,13,35,26,23,40,18,46,35,48,47,9,34,12,11,46,6,5,5,29,2,50,11,28,27,16,27,33,15,13,47,44,27,23,41,47,11,39,47,19,34,25,39,8,26,6,D
2,6,48,21,44,26,13,41,30,7,42,33,24,25,26,50,43,20,12,41,41,48,35,31,38,40,42,33,31,26,25,13,15,46,26,24,8,10,28,43,29,31,47,37,14,19,49,28,7,2,25,D
2,6,49,16,37,11,18,6,49,41,36,39,49,23,26,47,2,27,41,14,4,47,9,46,28,14,9,21,3,12,2,10,18,23,5,39,40,15,15,48,34,37,32,18,8,37,16,16,19,28,17,D
2,6,18,34,47,12,19,18,39,8,40,41,11,45,17,30,24,46,50,7,27,20,15,22,43,24,48,48,10,24,33,33,3,22,29,4,9,25,1,45,12,13,44,20,46,36,41,32,48,48,40,D
2,6,13,24,16,21,45,12,11,33,34,42,42,24,26,9,25,4,16,39,35,47,30,26,31,46,35,23,25,28,18,34,41,15,32,49,19,37,5,33,17,9,16,14,41,14,21,11,44,18,1,D
2,6,6,11,39,3,5,12,3,33,42,41,44,5,19,2,13,44,6,50,31,12,34,48,38,50,34,41,7,48,1,4,8,20,36,9,14,21,10,5,32,48,39,37,45,2,39,48,43,13,22,D
2,6,1,38,12,23,50,34,39,16,6,36,11,12,12,16,4,23,29,5,37,14,18,30,4,5,30,15,9,20,37,6,37,7,12,41,7,48,41,21,45,7,44,6,24,20,9,48,10,41,19,D
2,6,12,35,32,6,41,36,36,6,7,43,5,14,41,38,33,1,10,41,17,31,8,50,12,36,34,14,47,50,5,18,22,30,9,23,23,47,1,42,46,32,25,38,13,16,13,7,24,8,10,D
2,6,40,45,6,10,20,36,18,20,39,45,32,42,47,26,30,22,10,45,45,33,49,27,12,48,47,14,26,25,30,17,8,21,20,20,25,24,28,5,26,17,40,26,18,31,17,45,34,13,50,D
2,6,47,18,3,49,24,36,34,35,18,28,29,17,39,39,27,40,5,34,27,44,24,49,46,38,20,24,34,47,17,32,45,46,30,10,8,45,38,22,10,44,36,41,23,49,38,15,47,6,11,D
2,6,8,26,1,30,30,22,47,32,34,4,21,10,21,25,35,27,16,10,9,40,32,50,27,40,20,48,19,43,16,44,31,43,2,47,10,10,24,37,22,11,24,1,8,37,14,6,14,27,37,D
2,6,3,38,28,25,47,22,14,8,43,27,10,22,4,10,42,33,49,41,7,35,13,18,24,26,49,40,42,14,9,12,43,8,30,44,38,16,43,37,47,20,2,32,4,9,42,17,41,16,24,D
2,6,1,12,16,29,37,47,17,37,5,8,30,29,30,41,38,4,35,6,3,28,35,41,41,16,1,24,22,28,46,45,39,29,37,9,3,49,6,6,25,28,48,17,7,17,47,10,26,36,17,D
2,6,22,44,22,33,7,14,46,49,38,26,37,27,26,31,3,47,28,13,50,21,41,39,50,17,29,33,42,48,4,47,8,19,21,6,5,42,38,11,43,20,28,26,24,25,50,33,29,2,2,D
2,6,46,15,44,18,2,29,48,38,24,34,35,44,47,44,10,17,9,30,23,13,15,18,39,27,35,21,16,35,48,45,33,11,40,46,7,20,25,45,22,3,29,11,6,14,31,31,49,32,33,D
2,6,30,47,37,36,45,9,16,10,47,28,13,14,5,13,44,13,22,30,24,41,12,21,34,26,31,26,48,48,23,6,49,30,18,23,1,43,2,30,50,11,21,49,17,7,29,50,38,13,25,D
2,6,8,26,1,34,13,37,11,1,38,23,45,29,20,38,16,10,43,1,31,2,31,36,29,41,4,22,6,8,18,49,42,36,24,24,14,25,30,22,12,36,19,40,2,41,42,35,4,10,38,D
2,6,50,2,47,25,23,25,11,2,36,6,39,4,6,44,31,1,1,24,1,2,21,44,4,14,8,46,20,9,21,17,33,38,2,5,32,40,8,25,15,48,1,27,30,14,19,12,10,18,17,D
2,6,44,23,38,16,12,39,39,49,7,21,22,33,34,49,19,9,43,31,39,47,41,34,13,40,23,33,21,37,44,36,47,2,10,37,37,37,16,44,9,43,42,9,21,43,12,26,48,21,45,D
2,6,41,26,49,9,49,2,42,39,31,27,2,45,16,13,31,23,37,18,28,10,32,17,13,13,31,13,25,11,13,2,3,28,6,10,26,24,19,11,38,49,45,23,30,7,8,7,23,32,38,D
2,6,40,2,15,48,5,3,49,32,31,31,6,21,46,29,7,19,35,48,29,16,4,4,27,40,7,40,49,35,42,37,19,37,10,39,31,27,42,48,15,44,2,32,43,22,37,10,39,38,29,D
2,6,20,2,44,42,17,12,48,21,24,48,28,43,5,43,30,41,6,36,31,24,24,23,49,36,34,13,20,42,39,4,28,28,31,25,22,34,31,20,37,38,43,11,3,40,4,20,19,12,43,D
2,6,30,8,20,34,3,32,39,1,46,23,8,25,13,30,12,36,50,42,28,47,4,29,18,34,19,50,34,42,15,42,3,11,42,28,36,34,19,34,30,39,34,9,21,24,25,16,50,17,49,D
2,6,18,28,46,12,19,15,12,19,37,28,5,18,2,27,26,4,16,17,22,7,20,10,44,42,15,29,36,37,46,3,14,29,4,15,3,9,14,14,10,21,47,36,36,46,41,36,12,6,17,D
2,6,4,47,42,27,46,38,23,23,47,22,29,50,25,11,24,7,9,45,22,7,37,40,43,4,3,10,23,5,22,16,43,1,10,44,34,49,36,11,32,16,28,22,17,6,18,11,33,19,33,D
2,6,19,23,12,32,28,44,41,43,7,48,47,42,19,37,17,23,2,41,13,2,8,19,26,22,5,25,41,31,48,43,3,9,43,29,13,34,50,35,44,4,32,47,8,9,42,42,9,19,13,D
2,6,48,38,35,28,40,18,31,5,29,22,9,36,18,25,37,11,10,27,12,4,49,4,26,42,48,37,25,36,49,37,16,24,25,16,47,38,15,23,4,35,30,8,30,15,14,32,25,45,47,D
2,6,38,14,15,50,20,13,44,29,27,14,39,2,6,1,30,22,25,44,6,19,19,21,14,26,3,24,47,38,35,45,30,28,37,10,8,49,21,5,30,48,23,23,34,25,36,50,45,39,30,D
2,6,36,20,43,39,9,27,9,18,3,11,23,24,13,25,31,23,12,36,37,21,45,25,50,9,49,3,27,41,9,8,20,25,10,32,34,15,24,16,2,23,42,46,24,21,42,42,49,28,28,D
2,6,29,1,13,24,13,1,48,11,12,46,49,24,38,35,3,6,16,45,3,12,22,44,39,3,49,22,31,26,31,41,20,17,29,9,37,11,5,40,4,29,21,14,48,48,46,21,35,7,45,D
2,6,18,40,2,47,19,30,37,32,35,27,43,34,3,50,8,37,10,27,23,26,27,10,31,26,47,45,12,4,15,16,47,8,41,38,25,20,14,10,40,35,34,32,11,29,11,2,41,5,40,D
2,6,12,38,22,32,6,35,22,20,4,21,28,13,12,8,29,24,1,39,29,14,21,4,5,15,46,47,41,15,13,19,43,48,4,49,20,26,19,20,16,4,42,19,34,9,5,15,41,16,49,D
2,6,39,30,12,38,32,20,48,45,8,16,1,14,1,38,41,28,41,23,18,29,15,37,16,11,29,9,22,43,36,7,16,34,24,36,47,3,43,13,17,29,45,29,1,23,5,49,19,30,48,D
2,6,44,28,16,1,12,10,14,20,9,10,26,10,17,38,45,20,44,34,43,36,3,38,41,28,49,22,17,2,43,18,7,9,13,12,47,37,4,12,14,17,32,39,37,12,35,37,46,36,28,D
2,6,9,46,18,29,18,15,30,26,29,8,4,47,19,12,16,13,33,11,12,25,37,12,32,14,40,7,18,48,12,11,27,28,37,28,49,1,11,16,39,8,11,20,34,22,8,47,6,33,33,D
2,6,4,45,31,50,41,11,1,48,50,50,44,36,11,40,9,11,49,31,41,42,12,33,13,28,44,9,14,28,45,41,40,50,48,44,15,38,39,21,7,35,18,23,5,31,47,6,27,14,19,D
2,6,23,12,20,5,22,2,29,26,3,16,36,35,27,49,42,37,19,34,28,8,17,23,42,6,25,18,40,50,20,39,33,48,49,22,16,8,35,30,14,41,4,37,16,13,43,1,37,24,37,D
2,6,42,15,34,11,42,33,20,13,14,37,47,27,18,6,49,12,31,46,2,28,19,41,26,31,43,42,33,50,15,22,11,11,45,39,20,8,33,10,47,30,21,21,41,11,49,30,33,46,48,D
2,6,29,13,12,29,40,14,28,18,4,22,4,32,1,44,9,7,37,3,49,31,6,43,31,23,14,27,9,3,45,30,29,19,25,41,33,15,23,1,7,8,14,17,5,23,29,6,36,14,17,D
2,6,31,38,37,44,31,12,18,13,3,15,29,35,6,20,40,11,13,38,49,24,21,24,41,37,37,2,49,9,30,15,21,15,5,39,24,28,47,35,17,17,24,27,14,24,36,15,26,28,42,D
2,6,41,14,7,20,5,39,29,49,49,23,17,3,21,15,8,16,28,18,24,41,9,3,27,33,35,17,34,2,32,21,41,15,4,38,21,33,45,3,20,23,6,28,15,45,44,12,6,3,32,D
2,6,21,37,44,6,48,35,34,33,32,36,17,29,24,20,8,29,46,47,39,35,5,43,36,36,11,15,45,25,50,31,6,36,14,41,20,33,49,6,2,21,5,18,14,2,44,14,24,40,28,D
2,6,28,15,22,27,13,5,32,5,23,36,37,9,3,9,44,19,31,28,14,27,27,2,36,26,48,46,16,44,46,11,34,2,33,1,33,33,26,41,50,38,41,48,22,32,42,40,4,16,12,D
2,6,25,21,1,1,1,42,38,6,39,9,37,14,19,18,43,16,31,2,26,42,33,27,8,48,9,6,19,3,11,37,44,21,16,7,43,50,20,37,46,1,45,9,38,9,41,8,13,16,36,D
2,6,2,41,39,17,36,32,13,46,5,43,21,30,18,31,3,25,41,33,34,40,18,21,36,29,19,22,41,11,9,14,23,42,20,40,3,7,1,4,42,15,19,14,30,11,50,32,50,38,20,D
2,6,48,32,37,9,5,38,44,50,30,32,4,25,17,13,50,34,45,7,48,3,47,35,22,2,12,6,29,5,50,5,46,1,21,23,9,26,13,10,6,9,32,2,26,29,50,44,26,49,26,D
2,6,11,19,4,22,42,33,2,45,6,47,23,46,29,3,18,24,30,10,31,8,19,9,10,37,24,23,46,8,13,22,12,44,39,22,43,35,42,36,40,4,16,9,40,27,15,43,1,48,22,D
2,6,16,12,18,45,13,21,40,38,19,7,31,8,19,5,23,17,27,13,23,48,12,48,42,15,47,16,38,34,21,28,33,16,37,32,18,33,38,17,46,3,32,22,32,44,37,22,14,21,41,D
2,6,29,3,33,3,25,28,36,23,31,25,49,42,15,16,6,44,20,12,16,21,47,35,35,46,9,12,36,21,21,4,3,35,11,29,18,8,25,45,20,50,31,10,20,23,29,49,16,48,29,D
2,6,46,11,27,5,10,9,36,7,48,15,25,6,38,21,48,1,7,42,13,26,18,21,42,4,50,34,32,26,27,38,50,28,39,26,4,41,18,9,9,40,9,47,1,39,46,12,29,28,23,D
2,6,49,44,49,32,50,31,4,10,44,41,45,25,19,8,44,48,6,46,49,2,38,13,14,16,9,19,48,44,6,18,24,23,13,47,25,1,48,22,5,17,30,46,5,17,18,7,50,20,9,D
